'INCIDENT REGION','RESPONSE TYPE','INCIDENT START DATE','INCIDENT START TIME','SUBJECT NUMBER','SUBJECT GENDER','SUBJECT AGE','SUBJECT STATE','SUBJECT COUNTRY',ACTIVITY,SITUATION,'LOCATION FOUND LATITUDE','LOCATION FOUND LONGITUDE','LOCATION FOUND ELEVATION','FOUND IN SEARCH AREA',TECHNIQUE,'NUMBER OF RANGERS INVOLVED','OTHER AGENCY INVOLVEMENT','LAST KNOWN POINT LAND CLASS','LAST KNOWN POINT STATE LAND NAME','LAST KNOWN POINT COUNTY','LAST KNOWN POINT MUNICIPALITY','INCIDENT ADIRONDACK PARK','INCIDENT CATSKILL PARK','INCIDENT CLOSED DATE','INCIDENT CLOSED TIME'
6,Search,07/08/2012,'9:33 AM',6,M,10,NY,US,Boating,Stranded,44.44127,-74.57413,1580,TRUE,'Vehicle/boat evacuation',5,TRUE,'Other Municipal Land','Town of Webb',HERKIMER,WEBB,TRUE,FALSE,07/09/2012,'2:45 AM'
5,Search,05/01/2013,'9:00 AM',2,F,35,NY,US,Hiking,Lost,43.49691,-74.15714,1300,TRUE,'Assist/own power',9,FALSE,'Forest Preserve','Wilcox Lake Wild Forest',WARREN,JOHNSBURG,TRUE,FALSE,05/01/2013,'3:30 AM'
5,Rescue,01/16/2012,'4:00 AM',1,F,58,NY,US,Skiing,Injured,43.99561,-74.16345,1770,FALSE,'Vehicle/boat evacuation',1,FALSE,'Forest Preserve','Santanoni Preserve',ESSEX,NEWCOMB,TRUE,FALSE,01/16/2012,'5:41 AM'
5,Search,11/26/2012,'11:09 AM',1,M,22,NY,US,Hiking,Overdue,44.39841,-73.84439,1600,FALSE,'Assist/own power',1,TRUE,'Forest Preserve','Wilmington Wild Forest',ESSEX,WILMINGTON,TRUE,FALSE,11/27/2012,'1:00 AM'
5,Search,03/20/2012,'5:24 AM',1,M,20,NY,US,Hiking,Lost,43.60798,-73.5928,1535,TRUE,'Assist/own power',3,TRUE,'Forest Preserve','Lake George Wild Forest',WARREN,BOLTON,TRUE,FALSE,03/21/2012,'2:00 AM'
5,Search,05/05/2012,'11:10 AM',4,M,19,FL,US,Hiking,Lost,44.11306,-73.99424,2779,TRUE,'Assist/own power',8,TRUE,'Forest Preserve','Eastern High Peaks Wilderness',ESSEX,NEWCOMB,TRUE,FALSE,05/06/2012,'2:00 AM'
5,Rescue,07/19/2012,'5:00 AM',54,F,?,NY,US,Boating,Stranded,44.25393,-74.24718,1539,FALSE,'Vehicle/boat evacuation',2,TRUE,'Forest Preserve','Saranac Lake Wild Forest',FRANKLIN,HARRIETSTOWN,TRUE,FALSE,07/19/2012,'11:00 AM'
5,Search,01/08/2012,'3:40 AM',1,M,61,NY,US,Hiking,Lost,44.43739,-74.2684,1625,TRUE,'Assist/own power',1,TRUE,'Private Land',none,FRANKLIN,BRIGHTON,TRUE,FALSE,01/08/2012,'6:50 AM'
5,Search,11/08/2012,'5:20 AM',1,M,50,NY,US,Hiking,Overdue,43.61169,-73.49295,1453,FALSE,'Assist/own power',2,FALSE,'Forest Preserve','Lake George Wild Forest',WASHINGTON,DRESDEN,TRUE,FALSE,11/08/2012,'7:05 AM'
7,Search,10/24/2012,'12:03 PM',2,M,15,PA,US,'Off road vehicle/ATV',Lost,43.53947,-75.94119,855,TRUE,'Assist/own power',1,TRUE,'Private Land',NA,OSWEGO,ORWELL,FALSE,FALSE,10/24/2012,'3:10 AM'
5,Search,06/30/2012,'10:52 AM',1,M,24,NY,US,Criminal,Missing,44.28477,-73.99031,1500,TRUE,'Assist/own power',4,TRUE,'Private Land',N/A,ESSEX,'NORTH ELBA',TRUE,FALSE,06/30/2012,'12:00 PM'
6,Search,10/15/2012,'10:45 AM',1,M,21,NY,US,Hunting,Lost,43.84521,-75.08501,1500,FALSE,'Assist/own power',4,TRUE,'Forest Preserve','Independence River Wild Forest',HERKIMER,WEBB,TRUE,FALSE,10/16/2012,'4:00 AM'
5,Search,05/21/2013,'6:53 AM',2,F,45,NY,US,Hiking,Lost,43.8601,-74.7063,3000,TRUE,'Assist/own power; Vehicle/boat evacuation',2,FALSE,'Forest Preserve','Pigeon Lake Wilderness',HAMILTON,'LONG LAKE',TRUE,FALSE,05/22/2013,'12:45 PM'
5,Search,06/23/2012,'7:20 AM',1,F,68,NY,US,Hiking,Lost,44.44735,-74.27742,1758,FALSE,'Assist/own power',3,TRUE,'Private Land','Paul Smiths -VIC',FRANKLIN,'SANTA CLARA',TRUE,FALSE,06/23/2012,'9:00 AM'
5,Rescue,06/11/2013,'6:10 AM',2,F,36,NY,US,Hiking,Stranded,43.59618,-73.56524,318,TRUE,'Assist/own power; Vehicle/boat evacuation',2,FALSE,'Forest Preserve','Lake George Wild Forest',WASHINGTON,DRESDEN,TRUE,FALSE,06/11/2013,'11:00 AM'
4,Search,08/09/2012,'2:15 AM',2,F,52,PA,US,Hiking,Lost,42.19596,-74.0798,2049,TRUE,'Assist/own power',1,TRUE,'Forest Preserve','Kaaterskill Wild Forest',GREENE,HUNTER,FALSE,TRUE,08/09/2012,'4:05 AM'
4,Search,08/06/2012,'3:17 AM',1,M,46,NY,US,Biking,Illness,42.18217,-74.03668,1930,FALSE,'Assist/own power',2,TRUE,'Forest Preserve','North/South Lake',GREENE,CATSKILL,FALSE,TRUE,08/06/2012,'7:00 AM'
5,Rescue,07/19/2012,'5:00 AM',14,M,?,NY,US,Boating,Stranded,44.25393,-74.24718,1539,FALSE,'Vehicle/boat evacuation',2,TRUE,'Forest Preserve','Saranac Lake Wild Forest',FRANKLIN,HARRIETSTOWN,TRUE,FALSE,07/19/2012,'11:00 AM'
5,Search,03/30/2013,'3:58 AM',1,M,22,NY,US,Walking,Lost,44.89195,-74.13038,1090,TRUE,'Assist/own power',1,TRUE,'Private Land',N/A,FRANKLIN,BURKE,FALSE,FALSE,03/30/2013,'4:45 AM'
5,Search,06/10/2012,'1:25 AM',2,M,26,NY,US,Hiking,Lost,44.15534,-73.86369,1400,FALSE,'Assist/own power',5,TRUE,'Forest Preserve','Eastern High Peaks',ESSEX,KEENE,TRUE,FALSE,06/10/2012,'9:30 AM'
5,Search,05/26/2013,'5:35 AM',3,F,58,NY,US,Aircraft,Injured,43.0441,-74.5221,1080,TRUE,'Vehicle/boat evacuation',11,TRUE,'Private Land',N/A,FULTON,EPHRATAH,FALSE,FALSE,06/14/2013,'7:00 AM'
5,Rescue,06/10/2013,'3:15 AM',1,M,65,NY,US,Hiking,Injured,44.05133,-73.79759,2367,TRUE,'Assist/own power; Vehicle/boat evacuation',2,TRUE,'Forest Preserve','East High Peaks',ESSEX,'NORTH HUDSON',TRUE,FALSE,06/10/2013,'6:30 AM'
3,Search,08/27/2012,'7:45 AM',1,F,37,NY,US,Hiking,Overdue,41.94007,-74.69345,2331,TRUE,'Assist/own power',4,TRUE,'DEC Campground','Willowemoc Wild Forest',SULLIVAN,ROCKLAND,FALSE,TRUE,08/28/2012,'12:00 PM'
5,Rescue,07/07/2012,'3:26 AM',1,M,18,GA,US,Hiking,Injured,43.87235,-74.40102,3750,FALSE,'Aircraft evacuation',5,TRUE,'Forest Preserve','Blue Mountain Wild Forest',HAMILTON,'INDIAN LAKE',TRUE,FALSE,07/07/2012,'6:00 AM'
6,Search,05/05/2013,'3:17 AM',1,F,19,NY,US,Runaway,Illness,43.53361,-75.48546,1725,TRUE,'Assist/own power; Vehicle/boat evacuation',8,TRUE,'Private Land','Private Property',LEWIS,'WEST TURIN',FALSE,FALSE,05/05/2013,'9:00 AM'
5,Search,06/13/2013,'6:45 AM',1,M,59,NY,US,Boating,Stranded,44.21095,-74.30762,1400,TRUE,'Assist/own power; Swiftwater',1,TRUE,'Forest Preserve','W. High Peaks Wilderness Area',FRANKLIN,HARRIETSTOWN,TRUE,FALSE,06/13/2013,'11:00 AM'
5,Search,10/16/2012,'3:26 AM',1,M,72,NY,US,Walking,Missing,44.32345,-74.13147,1594,FALSE,?,4,TRUE,'Forest Preserve','Saranac Lake Wild Forest',FRANKLIN,HARRIETSTOWN,TRUE,FALSE,10/16/2012,'6:28 AM'
5,Search,07/16/2012,'5:11 AM',1,M,53,PA,US,Hiking,Lost,44.12205,-73.98054,2600,FALSE,'Vehicle/boat evacuation',1,TRUE,'Forest Preserve','E. High Peaks Wilderness',ESSEX,'NORTH ELBA',TRUE,FALSE,07/17/2012,'11:05 AM'
5,Search,03/14/2012,'9:20 AM',2,M,22,NY,US,Hiking,Lost,43.61895,-73.60232,530,TRUE,'Assist/own power',4,FALSE,'Forest Preserve','Lake George WF',WARREN,BOLTON,TRUE,FALSE,03/15/2012,'12:00 PM'
4,Search,01/22/2013,'4:30 AM',1,M,40,FL,US,Hiking,Lost,42.17901,-74.07957,2243,TRUE,'Assist/own power',2,FALSE,'Forest Preserve','Kaaterskill Wild Forest',GREENE,HUNTER,FALSE,TRUE,01/22/2013,'7:30 AM'
5,Search,12/17/2012,'5:40 AM',3,F,33,NY,US,Hiking,Lost,43.62373,-73.58232,1420,TRUE,'Assist/own power',2,FALSE,'Forest Preserve','Lake George WF',WARREN,BOLTON,TRUE,FALSE,12/17/2012,'8:10 AM'
5,Rescue,07/19/2012,'5:00 AM',7,F,?,NY,US,Boating,Stranded,44.25393,-74.24718,1539,FALSE,'Vehicle/boat evacuation',2,TRUE,'Forest Preserve','Saranac Lake Wild Forest',FRANKLIN,HARRIETSTOWN,TRUE,FALSE,07/19/2012,'11:00 AM'
5,Rescue,07/19/2012,'5:00 AM',55,F,?,NY,US,Boating,Stranded,44.25393,-74.24718,1539,FALSE,'Vehicle/boat evacuation',2,TRUE,'Forest Preserve','Saranac Lake Wild Forest',FRANKLIN,HARRIETSTOWN,TRUE,FALSE,07/19/2012,'11:00 AM'
5,Search,10/13/2012,'3:06 AM',2,M,20,NY,US,Hiking,Lost,44.18296,-73.9635,2200,TRUE,'Assist/own power',8,TRUE,'Forest Preserve','Eastern High Peaks Wilderness',ESSEX,'NORTH ELBA',TRUE,FALSE,10/14/2012,'12:00 PM'
8,Search,01/07/2012,'3:48 AM',2,M,19,NY,US,Hiking,Stranded,42.66519,-77.33519,761,TRUE,'Assist/own power; Technical Rope',3,TRUE,'Wildlife Management Area','Hi Tor W.M.A.',YATES,ITALY,FALSE,FALSE,01/07/2012,'6:20 AM'
5,Search,05/26/2012,'9:03 AM',2,F,26,NY,US,Hiking,Lost,44.40435,-73.44067,790,FALSE,'Assist/own power',2,TRUE,'Private Land',Private,ESSEX,WILLSBORO,TRUE,FALSE,05/27/2012,'2:15 AM'
5,Search,11/03/2012,'5:54 AM',1,M,66,NY,US,Hiking,Lost,44.27454,-73.73339,3024,TRUE,'Assist/own power',2,TRUE,'Forest Preserve','Hurricane Primative Area',ESSEX,KEENE,TRUE,FALSE,11/03/2012,'9:00 AM'
5,Rescue,10/15/2012,'2:28 AM',1,M,51,NY,US,Hiking,Injured,44.12942,-73.86746,3500,TRUE,'Aircraft evacuation',4,TRUE,'Forest Preserve','High Peaks Wilderness',ESSEX,KEENE,TRUE,FALSE,10/15/2012,'5:00 AM'
5,Search,06/13/2013,'6:45 AM',2,F,34,NY,US,Boating,Stranded,44.21095,-74.30762,1400,TRUE,'Assist/own power; Swiftwater',1,TRUE,'Forest Preserve','W. High Peaks Wilderness Area',FRANKLIN,HARRIETSTOWN,TRUE,FALSE,06/13/2013,'11:00 AM'
5,Search,06/20/2012,'5:13 AM',3,F,14,PA,US,Hiking,Lost,44.33423,-74.08475,1900,TRUE,'Assist/own power',3,FALSE,'Forest Preserve','McKenzie Mountain Wilderness',ESSEX,'ST ARMAND',TRUE,FALSE,06/20/2012,'8:00 AM'
9,Search,05/08/2013,'6:35 AM',1,M,21,NY,US,Criminal,Illness,42.69042,-78.66506,1215,TRUE,'Carry out by foot',2,TRUE,'Private Land',none,ERIE,AURORA,FALSE,FALSE,05/08/2013,'10:00 AM'
5,Rescue,03/04/2013,'6:44 AM',2,M,51,NY,US,Snowmobile,Injured,43.68617,-74.32748,1650,FALSE,'Vehicle/boat evacuation',1,TRUE,'Forest Preserve','Jessup River Wild Forest',HAMILTON,'INDIAN LAKE',TRUE,FALSE,03/05/2013,'1:30 AM'
5,Search,08/12/2012,'12:05 PM',2,M,19,NJ,US,Hiking,Lost,43.44746,-74.56223,2097,TRUE,'Assist/own power',2,TRUE,'Forest Preserve','West Canada Lakes Wilderness',HAMILTON,ARIETTA,TRUE,FALSE,08/12/2012,'10:03 AM'
5,Rescue,06/23/2012,'9:25 AM',1,F,51,IL,US,Hiking,Lost,43.87528,-74.46473,2090,TRUE,'Assist/own power',3,TRUE,'Forest Preserve','Sargent Pond Wild Forest',HAMILTON,'INDIAN LAKE',TRUE,FALSE,06/23/2012,'11:59 AM'
5,Search,07/06/2012,'3:20 AM',1,M,18,WI,US,Hiking,Lost,43.50671,-73.58072,1400,TRUE,'Assist/own power',2,FALSE,'Private Land',N/A,WASHINGTON,'FORT ANN',TRUE,FALSE,07/06/2012,'5:00 AM'
5,Rescue,07/19/2012,'5:00 AM',42,M,?,NY,US,Boating,Stranded,44.25393,-74.24718,1539,FALSE,'Vehicle/boat evacuation',2,TRUE,'Forest Preserve','Saranac Lake Wild Forest',FRANKLIN,HARRIETSTOWN,TRUE,FALSE,07/19/2012,'11:00 AM'
8,Search,11/10/2012,'7:00 AM',1,M,47,NY,US,Biking,Overdue,42.37801,-76.86331,450,TRUE,'Carry out by foot',4,TRUE,'Private Land','Catherine Creek Marsh WMA',SCHUYLER,DIX,FALSE,FALSE,11/10/2012,'3:00 AM'
5,Search,09/18/2012,'4:34 AM',1,F,49,NY,US,Hiking,Lost,44.33715,-74.11208,1776,TRUE,'Assist/own power',4,TRUE,'Forest Preserve','McKenzie Mt. Wilderness',ESSEX,'ST ARMAND',TRUE,FALSE,09/18/2012,'8:00 AM'
4,Search,08/08/2012,'7:35 AM',5,M,21,NJ,US,Hiking,Lost,42.16648,-74.29154,3860,TRUE,'Assist/own power',3,TRUE,'Forest Preserve','Hunter West Kill Wilderness Area',GREENE,HUNTER,FALSE,TRUE,08/09/2012,'2:11 AM'
9,Search,06/01/2012,'9:30 AM',1,F,52,NY,US,Hiking,Lost,42.32086,-78.52663,2093,FALSE,'Assist/own power',1,TRUE,'State Forests','Boyce Hill SF',CATTARAUGUS,FRANKLINVILLE,FALSE,FALSE,06/02/2012,'9:00 AM'
5,Search,05/01/2013,'9:00 AM',1,F,24,NY,US,Hiking,Lost,43.49691,-74.15714,1300,TRUE,'Assist/own power',9,FALSE,'Forest Preserve','Wilcox Lake Wild Forest',WARREN,JOHNSBURG,TRUE,FALSE,05/01/2013,'3:30 AM'
5,Rescue,07/19/2012,'5:00 AM',45,M,?,NY,US,Boating,Stranded,44.25393,-74.24718,1539,FALSE,'Vehicle/boat evacuation',2,TRUE,'Forest Preserve','Saranac Lake Wild Forest',FRANKLIN,HARRIETSTOWN,TRUE,FALSE,07/19/2012,'11:00 AM'
3,Search,04/09/2013,'4:58 AM',1,M,55,NY,US,Hiking,Overdue,41.60793,-74.43253,945,TRUE,'Carry out by foot',4,TRUE,'State Forests','Wurtsboro Ridge State Forest',SULLIVAN,MAMAKATING,FALSE,FALSE,04/09/2013,'10:30 AM'
5,Rescue,08/27/2012,'1:30 AM',1,M,17,NH,US,Hiking,Illness,44.21005,-73.87487,3000,TRUE,'Assist/own power',4,TRUE,'Forest Preserve','High Peaks',ESSEX,KEENE,TRUE,FALSE,08/27/2012,'4:10 AM'
5,Search,05/28/2013,'9:02 AM',2,M,15,NY,US,Hiking,Overdue,44.14356,-73.88439,2500,TRUE,'Assist/own power',2,TRUE,'Forest Preserve','E. High Peaks Wilderness',ESSEX,KEENE,TRUE,FALSE,05/29/2013,'3:00 AM'
5,Rescue,09/29/2012,'12:02 PM',3,M,53,OH,US,Boating,Overdue,43.82421,-74.18824,1400,TRUE,'Assist/own power; Swiftwater',9,TRUE,'Forest Preserve','Hudson River Gorge Primitive Area',HAMILTON,'INDIAN LAKE',TRUE,FALSE,09/29/2012,'6:00 AM'
5,Search,05/05/2012,'11:10 AM',5,M,21,FL,US,Hiking,Lost,44.11306,-73.99424,2779,TRUE,'Assist/own power',8,TRUE,'Forest Preserve','Eastern High Peaks Wilderness',ESSEX,NEWCOMB,TRUE,FALSE,05/06/2012,'2:00 AM'
5,Search,03/21/2012,'8:04 AM',1,M,72,NY,US,Fishing,Overdue,44.24146,-74.37133,1437,FALSE,'Assist/own power',3,FALSE,'Forest Preserve','Saranac Lake Wild Forest',FRANKLIN,'SANTA CLARA',TRUE,FALSE,03/21/2012,'11:30 AM'
8,Rescue,10/28/2012,'5:00 AM',1,M,15,NY,US,Hiking,Injured,42.66501,-77.33528,945,TRUE,'Carry out by foot; Technical Rope',2,TRUE,'Wildlife Management Area','Hi Tor WMA',YATES,ITALY,FALSE,FALSE,10/28/2012,'6:30 AM'
6,Search,10/21/2012,'4:30 AM',1,M,39,NY,US,Hunting,Lost,43.44908,-75.72204,1205,TRUE,'Assist/own power',2,TRUE,'State Forests','Big Brook State Forest',ONEIDA,FLORENCE,FALSE,FALSE,10/21/2012,'8:55 AM'
5,Rescue,06/05/2012,'2:33 AM',1,F,58,NY,US,Hiking,Injured,44.16387,-73.8527,2254,FALSE,'Assist/own power',4,FALSE,'Forest Preserve','Eastern High Peaks',ESSEX,KEENE,TRUE,FALSE,06/05/2012,'8:00 AM'
5,Rescue,07/19/2012,'5:00 AM',9,F,?,NY,US,Boating,Stranded,44.25393,-74.24718,1539,FALSE,'Vehicle/boat evacuation',2,TRUE,'Forest Preserve','Saranac Lake Wild Forest',FRANKLIN,HARRIETSTOWN,TRUE,FALSE,07/19/2012,'11:00 AM'
5,Rescue,07/12/2012,'4:12 AM',1,F,16,NY,US,Hiking,Illness,44.1603,-73.71991,4565,TRUE,'Aircraft evacuation',3,TRUE,'Forest Preserve','Giant Mt Wilderness',ESSEX,KEENE,TRUE,FALSE,07/12/2012,'10:00 AM'
5,Search,10/04/2012,'2:20 AM',1,M,2,NY,US,Runaway,Missing,44.4279,-73.71482,992,TRUE,'Carry out by foot',4,TRUE,'Private Land',None,ESSEX,JAY,TRUE,FALSE,10/04/2012,'6:00 AM'
5,Rescue,08/28/2012,'5:24 AM',1,M,57,MA,US,Camping,Illness,43.58349,-74.56174,2580,TRUE,'Assist/own power',2,TRUE,'Forest Preserve','West Canada Lake Wilderness',HAMILTON,'LAKE PLEASANT',TRUE,FALSE,08/28/2012,'10:00 AM'
5,Search,04/12/2012,'3:35 AM',1,M,42,NY,US,Fishing,Overdue,43.40173,-74.1336,1415,TRUE,'Assist/own power',4,FALSE,'Forest Preserve','Wilcox Lake Wild Forest',WARREN,'STONY CREEK',TRUE,FALSE,04/12/2012,'10:00 AM'
5,Search,01/29/2013,'10:20 AM',1,M,26,NY,US,Hiking,Overdue,44.13506,-74.17034,2000,TRUE,'Vehicle/boat evacuation',16,TRUE,'Forest Preserve','High Peaks',ESSEX,NEWCOMB,TRUE,FALSE,01/30/2013,'5:00 AM'
6,Search,09/13/2012,'3:10 AM',1,M,1,NY,US,Walking,Missing,43.7825,-75.43509,811,TRUE,'Carry out by foot',1,TRUE,'Private Land',N/A,LEWIS,WATSON,FALSE,FALSE,09/13/2012,'6:20 AM'
7,Search,12/19/2012,'8:30 AM',1,M,75,NY,US,Walking,Missing,43.04145,-76.13816,483,FALSE,?,2,TRUE,'Private Land',Private,ONONDAGA,MANLIUS,FALSE,FALSE,12/19/2012,'10:15 AM'
5,Search,02/27/2012,'11:45 AM',1,M,36,MA,US,Hiking,Lost,44.133,-73.91791,3900,TRUE,'Aircraft evacuation',11,TRUE,'Forest Preserve','E. High Peaks Wilderness',ESSEX,'NORTH ELBA',TRUE,FALSE,02/28/2012,'3:00 AM'
5,Rescue,07/19/2012,'5:00 AM',30,M,?,NY,US,Boating,Stranded,44.25393,-74.24718,1539,FALSE,'Vehicle/boat evacuation',2,TRUE,'Forest Preserve','Saranac Lake Wild Forest',FRANKLIN,HARRIETSTOWN,TRUE,FALSE,07/19/2012,'11:00 AM'
5,Rescue,07/19/2012,'5:00 AM',28,M,?,NY,US,Boating,Stranded,44.25393,-74.24718,1539,FALSE,'Vehicle/boat evacuation',2,TRUE,'Forest Preserve','Saranac Lake Wild Forest',FRANKLIN,HARRIETSTOWN,TRUE,FALSE,07/19/2012,'11:00 AM'
5,Rescue,04/22/2012,'5:04 AM',1,M,30,NY,US,Hiking,Illness,44.18975,-73.84221,3000,FALSE,'Assist/own power',3,TRUE,'Forest Preserve','Eastern High Peaks WA',ESSEX,KEENE,TRUE,FALSE,04/22/2012,'9:21 AM'
5,Search,11/12/2012,'5:33 AM',1,F,22,NY,US,Hiking,Stranded,43.46895,-73.61368,1279,TRUE,'Assist/own power',1,FALSE,'Private Land','Lake George Wid Forest',WASHINGTON,'FORT ANN',TRUE,FALSE,11/12/2012,'8:37 AM'
5,Rescue,07/03/2012,'8:27 AM',1,F,23,FL,US,Hiking,Lost,44.31951,-73.93687,1753,TRUE,'Assist/own power',1,FALSE,'Forest Preserve','McKenzie Mt Wilderness',ESSEX,'NORTH ELBA',TRUE,FALSE,07/03/2012,'10:30 AM'
5,Search,08/15/2012,'7:00 AM',1,M,34,NY,US,Walking,Injured,44.27794,-73.9902,1570,TRUE,'Carry out by foot',6,TRUE,'Other Municipal Land',N/A,ESSEX,'NORTH ELBA',TRUE,FALSE,08/19/2012,'10:00 AM'
3,Search,04/27/2013,'8:00 AM',2,F,33,NY,US,Hiking,Lost,41.63834,-74.42161,1300,TRUE,'Assist/own power',2,TRUE,'State Forests','Shawangunk State Forest',SULLIVAN,MAMAKATING,FALSE,FALSE,04/27/2013,'11:00 AM'
5,Search,09/25/2012,'7:55 AM',1,M,16,NY,US,Biking,Lost,44.24229,-73.37103,579,TRUE,'Assist/own power',1,FALSE,'Forest Preserve','Split Rock Wild Forest',ESSEX,WESTPORT,TRUE,FALSE,09/25/2012,'11:00 AM'
4,Search,08/08/2012,'7:35 AM',6,M,17,NY,US,Hiking,Lost,42.16648,-74.29154,3860,TRUE,'Assist/own power',3,TRUE,'Forest Preserve','Hunter West Kill Wilderness Area',GREENE,HUNTER,FALSE,TRUE,08/09/2012,'2:11 AM'
4,Rescue,05/30/2012,'6:00 AM',1,F,60,NJ,US,Swimming,Injured,42.17658,-74.04696,806,TRUE,'Carry out by foot',1,TRUE,'Forest Preserve','Kaaterskill Wild Forest',GREENE,HUNTER,FALSE,TRUE,05/30/2012,'6:50 AM'
7,Search,12/04/2012,'5:26 AM',1,M,44,NY,US,Hunting,Overdue,43.25267,-76.06725,376,TRUE,'Assist/own power',1,TRUE,'Wildlife Management Area','Three Mile Bay WMA',OSWEGO,'WEST MONROE',FALSE,FALSE,12/04/2012,'10:30 AM'
5,Search,07/05/2012,'9:25 AM',1,M,41,NY,US,Hiking,Lost,44.15464,-73.94694,2400,TRUE,'Assist/own power',2,TRUE,'Forest Preserve','High Peaks',ESSEX,'NORTH ELBA',TRUE,FALSE,07/05/2012,'11:53 AM'
8,Rescue,03/11/2013,'4:14 AM',1,M,19,NY,US,Hiking,Stranded,42.63175,-77.36135,1021,TRUE,'Assist/own power; High Angle; Technical Rope; Vehicle/boat evacuation',1,TRUE,'Wildlife Management Area','High Tor WMA',YATES,ITALY,FALSE,FALSE,03/11/2013,'7:00 AM'
5,Search,12/04/2012,'5:00 AM',1,M,33,NY,US,Hunting,Lost,43.07447,-74.41376,1400,TRUE,'Assist/own power',2,TRUE,'State Forests','Peck Hill State Forest',FULTON,JOHNSTOWN,FALSE,FALSE,12/04/2012,'7:00 AM'
5,Rescue,06/26/2012,'2:04 AM',1,F,57,NY,US,Hiking,Injured,44.12386,-73.98049,2800,FALSE,'Vehicle/boat evacuation',1,TRUE,'Forest Preserve','Eastern High Peaks Wilderness',ESSEX,'NORTH ELBA',TRUE,FALSE,06/26/2012,'7:30 AM'
3,Search,01/02/2013,'7:00 AM',1,M,73,NY,US,Hiking,Overdue,41.94866,-74.49344,2000,TRUE,'Assist/own power',3,TRUE,'Forest Preserve','Slide Mt. Wilderness',ULSTER,SHANDAKEN,FALSE,TRUE,01/03/2013,'1:00 AM'
4,Search,09/04/2012,'8:30 AM',1,M,15,NY,US,Hiking,Lost,42.5898,-74.35999,900,FALSE,'Assist/own power',2,TRUE,'Private Land','Private Land',SCHOHARIE,MIDDLEBURGH,FALSE,FALSE,09/04/2012,'9:30 AM'
5,Rescue,06/12/2012,'2:24 AM',1,M,37,NY,US,'Motor vehicle',Injured,44.14575,-73.75584,1513,FALSE,'Vehicle/boat evacuation',2,TRUE,'County Land','Chapel Pond Rt 73',ESSEX,KEENE,TRUE,FALSE,06/12/2012,'5:00 AM'
5,Rescue,06/21/2013,'8:24 AM',1,F,19,NY,US,Hiking,Injured,44.74355,-74.16099,2080,FALSE,'Carry out by foot',1,TRUE,'Conservation Easement','Sable Highlands Conservation Easement',FRANKLIN,BELLMONT,FALSE,FALSE,06/21/2013,'11:30 AM'
5,Search,08/26/2012,'7:49 AM',1,F,14,NY,US,Hiking,Lost,43.71994,-74.86646,1796,TRUE,'Assist/own power; Carry out by foot',2,TRUE,'Forest Preserve','Moose River Plains',HAMILTON,INLET,TRUE,FALSE,08/27/2012,'12:30 PM'
5,Rescue,03/13/2012,'3:30 AM',1,F,29,NY,US,Hiking,Injured,43.50544,-73.61187,870,TRUE,'Carry out by foot; Vehicle/boat evacuation',3,TRUE,'Forest Preserve','Lake George Wild Forest',WASHINGTON,'FORT ANN',TRUE,FALSE,03/13/2012,'6:00 AM'
6,Search,02/08/2012,'6:15 AM',1,F,63,GA,US,Snowmobile,Missing,43.60651,-75.628,1777,FALSE,'Assist/own power',5,TRUE,'Conservation Easement',County,LEWIS,OSCEOLA,FALSE,FALSE,02/08/2012,'11:45 AM'
5,Rescue,07/19/2012,'5:00 AM',46,M,?,NY,US,Boating,Stranded,44.25393,-74.24718,1539,FALSE,'Vehicle/boat evacuation',2,TRUE,'Forest Preserve','Saranac Lake Wild Forest',FRANKLIN,HARRIETSTOWN,TRUE,FALSE,07/19/2012,'11:00 AM'
4,Search,04/16/2013,'1:00 AM',1,F,54,NY,US,Hiking,Lost,42.19047,-74.26771,2230,TRUE,'Assist/own power',3,FALSE,'Forest Preserve','Rusk Mountain Wild Forest',GREENE,JEWETT,FALSE,TRUE,04/16/2013,'6:00 AM'
5,Rescue,10/07/2012,'6:10 AM',1,M,54,NY,US,Hiking,Injured,44.15758,-73.979,3000,FALSE,'Assist/own power',1,FALSE,'Forest Preserve','Eastern High Peaks Wilderness Area',ESSEX,'NORTH ELBA',TRUE,FALSE,10/07/2012,'11:30 AM'
5,Search,07/26/2012,'11:23 AM',3,F,20,NY,US,Hiking,Lost,44.40065,-73.44536,650,TRUE,'Assist/own power',2,TRUE,'Private Land','Private land',ESSEX,WILLSBORO,TRUE,FALSE,07/26/2012,'1:15 AM'
4,Search,08/08/2012,'7:35 AM',3,M,17,NY,US,Hiking,Lost,42.16648,-74.29154,3860,TRUE,'Assist/own power',3,TRUE,'Forest Preserve','Hunter West Kill Wilderness Area',GREENE,HUNTER,FALSE,TRUE,08/09/2012,'2:11 AM'
6,Rescue,09/16/2012,'11:39 AM',1,M,79,NY,US,Hiking,Illness,43.79946,-75.22903,1350,TRUE,'Vehicle/boat evacuation',4,TRUE,'Forest Preserve','Independance State WF',LEWIS,WATSON,TRUE,FALSE,09/16/2012,'6:33 AM'
5,Search,05/30/2012,'7:33 AM',1,M,10,NY,US,Hiking,Lost,43.87494,-74.43146,2100,FALSE,?,5,TRUE,'Forest Preserve','Blue Mt Wild Forest',HAMILTON,'INDIAN LAKE',TRUE,FALSE,05/30/2012,'9:30 AM'
